Codigo,Descripcion,Categoria,StockPrincipal,StockProduccion,StockTransformacion,CantidadPorCaja,NumeroCajas,Ubicacion,FechaExpedicion,DiasParaExpirar,FechaExpiracion,Proveedor,UltimaOrden,Detalles,Id,StockMinimo,StockMaximo,VidaUtilMeses,Notas,LotesJson
18-ROSE-PCI-20-41-ANCIEN (DR81012.20BRZ),ROSETTE PYRAMIDAL FINI ANTIQUE BRONZE 2 PATTES COLEUR ANCIEN(SPECIAL),CHANTIER,68.0,0,0,0,0,,,,,,,,379,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-ROSE-PCI-40-41-ANCIEN (DR81012.40BRZ),ROSETTE PYRAMIDAL FINI ANTIQUE BRONZE 4 PATTES COLEUR ANCIEN(SPECIAL),CHANTIER,305.0,0,0,0,0,,,,,,,,380,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
FD-12S-18-MF-10/ 18-FDFF-112-18-SE,"CONNECTEUR VERTICAL MOLEX 10 SORTIES @ 12""",ELECTRIQUE,2.0,0,0,0,0,,,,,,,,381,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-ang-cha-coin 1,"ANGLE SUPPORT 2"" X 2"" FOR PLASTIC BASE (COIN VITRE)",CHANTIER,781.0,0,0,0,0,,,,,,,,382,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-DRILL2018,"DRILL AND COUNTER SINK  1/8""/MECHE AVEC FRAISE",USINE,0.0,0,0,0,0,,,,,,,,383,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-SPARE14,VIGIL LIGHT FILS SPARE,ELECTRIQUE,14.0,0,0,0,0,,,,,,,,384,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-LITTLE PIECE91,"#10-24 UNC X .257"" SHORT LGT BRASS PLAIN (REPARATION D'EXTRUTION)",USINE/EXTRUTION,200.0,0,0,0,0,,,,,,,,385,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-TOOL-SCIS-MET01,STRAIGHT CUT AVIATION SNIP/CISAILLE D'AVIATION-COUPE RECTILIGNE (WISS),USINE,2.0,0,0,0,0,,,,,,,,386,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-TOOL6610,"HIGH CONTRAST SQUARE 12""/EQUERRE A HAUT CONTRASTE 12""",USINE,1.0,0,0,0,0,,,,,,,,387,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-LITTLEPIECE,STRIPPER BLADES/LAMES A DECAPER,USINE,2.0,0,0,0,0,,,,,,,,388,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-TOOL5610,EQUERRE JOHNSON/SQUARE JOHNSON,USINE,1.0,0,0,0,0,,,,,,,,389,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-BETON4,"TAPCON 1/4 X 8""",CHANTIER,50.0,0,0,0,0,,,,,,,,390,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-VTRX-124-01-XX,"VIS TORX NATUREL 10-24 X 1""",CHANTIER,100.0,0,0,0,0,,,,,,,,391,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-WH451,WASHER 5/8,CHANTIER,172.0,0,0,0,0,,,,,,,,392,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-HX12461,HEX NUT PETIT DE 3/8,SHEAR,182.0,0,0,0,0,,,,,,,,393,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-VS702345,10-24 UNC 1/2 VIS MACHINE T.PLATE,USINE,948.0,0,0,0,0,,,,,,,,394,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-HXDDF65213,GRADE 2 HEX NYLON INSERT LOCK NUTS,USINE,85.0,0,0,0,0,,,,,,,,395,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-S51245,SAE FLAT WASHERS,USINE,100.0,0,0,0,0,,,,,,,,396,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-BO194,307 A CARRIAGE BOLT 2P 3/8 - 16 X 2,USINE,35.0,0,0,0,0,,,,,,,,397,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-V134734S,VIS MECANIQUE 10-24 X 1/2 FLAT SOCKET,USINE,400.0,0,0,0,0,,,,,,,,398,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-V134780946D,10-24 X 3/8 FLAT PT SOCKET SET SCREW,USINE,486.0,0,0,0,0,,,,,,,,399,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-VTNASDG1245,"VIS TORX NATUREL 10-24 X 1""",USINE,236.0,0,0,0,0,,,,,,,,400,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-STPRA351,SEE THROUGH POUR ROSETTES ANCIEN,USINE,73.0,0,0,0,0,,,,,,,,401,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-29914ASDFG,10-24 UNC 3/4 VIS MACHINE TETE PLATE CARRE ZINC,USINE,2633.0,0,0,0,0,,,,,,,,402,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-VTP1512,8-32 UNC X 3/8 VIS D'ARRET 6 PTE CONIQUE,USINE,205.0,0,0,0,0,,,,,,,,403,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-125233VT,VIS TORX BRONZE 10-24 7/8,USINE,111.0,0,0,0,0,,,,,,,,404,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-LC15NT,LOCK NUTS 5/16-18,USINE,47.0,0,0,0,0,,,,,,,,405,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-ANC152MACH,ANCRAGE DE LA MACHINE  (MAKO),USINE,1.0,0,0,0,0,,,,,,,,406,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-125FQ5GA,CALK IN 10 X 24 MCM,USINE,16.0,0,0,0,0,,,,,,,,407,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-TRAM-24V-1A-SE,Transformateur - 24V - 120W - 0.5Amps -1 sortie MOLEX (SEP),CHANTIER,34.0,0,0,0,0,,,,,,,,408,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-BLED-200-4K-06-SE,BARRE DE LED 06 4000K,CHANTIER,96.0,0,0,0,0,,,,,,,,409,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-BLED-200-4K-10-SE,BARRE DE LED 10 4000K,ELECTRIQUE,99.0,0,0,0,0,,,,,,,,410,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-RLED-200-4K-03-SE,"RONDELLE LED  3""  4000K",ELECTRIQUE,1.0,0,0,0,0,,,,,,,,411,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-ROSE-PCI-00-42,ROSETTE PYRAMIDAL 4 PATTES FINI ETAIN,CHANTIER,100.0,0,0,0,0,,,,,,,,412,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-CHV-02,CACHE VIS ARGENT,EXTRUSION,248.0,0,0,0,0,,,,,,,,413,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01S-10-01,"Extrusion 1 1/2"" - CMCA-01 - Standard 10,5' - Mill Finish",EXTRUSION,16.0,0,0,0,0,,,,,,,,414,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01S-10-03,"Extrusion 1 1/2"" - CMCA-01 - Standard 10,5' - Dark Bronze",EXTRUSION,122.0,0,0,0,0,,,,,,,,415,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01S-10-04,"Extrusion 1 1/2"" - CMCA-01 - Standard 10,5' - Gold",EXTRUSION,184.0,0,0,0,0,,,,,,,,416,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01S-10-07,"Extrusion 1 1/2"" - CMCA-01 - Standard 10,5' - Noir",EXTRUSION,32.0,0,0,0,0,,,,,,,,417,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01S-21-01,"Extrusion 1 1/2"" - CMCA-01 - Standard 21,0' - Mill Finish",EXTRUSION,14.0,0,0,0,0,,,,,,,,418,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01S-21-02,"Extrusion 1 1/2"" - CMCA-01 - Standard 21,0' - Light Bronze",EXTRUSION,173.0,0,0,0,0,,,,,,,,419,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01S-21-05,"Extrusion 1 1/2"" - CMCA-01 - Standard 21,0' - Champagne",EXTRUSION,117.0,0,0,0,0,,,,,,,,420,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01S-21-06,"Extrusion 1 1/2"" - CMCA-01 - Standard 21,0' - Satin Clair",EXTRUSION,60.0,0,0,0,0,,,,,,,,421,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01S-21-30,"Extrusion 1 1/2"" - CMCA-01 - Standard 21,0' - Bronze Antique",EXTRUSION,22.0,0,0,0,0,,,,,,,,422,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-02S-10-01,"Extrusion 0 5/8"" - CMCA-02 - Standard 10,5' - Mill Finish",EXTRUSION,273.0,0,0,0,0,,,,,,,,423,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-02S-10-02,"Extrusion 0 5/8"" - CMCA-02 - Standard 10,5' - Light Bronze",EXTRUSION,90.0,0,0,0,0,,,,,,,,424,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-02S-10-03,"Extrusion 0 5/8"" - CMCA-02 - Standard 10,5' - Dark Bronze",EXTRUSION,280.0,0,0,0,0,,,,,,,,425,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-02S-10-04,"Extrusion 0 5/8"" - CMCA-02 - Standard 10,5' - Gold",EXTRUSION,480.0,0,0,0,0,,,,,,,,426,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-02S-10-05,"Extrusion 0 5/8"" - CMCA-02 - Standard 10,5' - Champagne",EXTRUSION,82.0,0,0,0,0,,,,,,,,427,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-02S-10-06,"Extrusion 0 5/8"" - CMCA-02 - Standard 10,5' - Satin Clair",EXTRUSION,114.0,0,0,0,0,,,,,,,,428,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-02S-10-07,"Extrusion 0 5/8"" - CMCA-02 - Standard 10,5' - Noir",EXTRUSION,0.0,0,0,0,0,,,,,,,,429,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-02X-12-02,"Extrusion 0 5/8"" - CMCA-02 - Coupe Interne SHOP 12"" - Light Bronze",EXTRUSION,747.0,0,0,0,0,,,,,,,,430,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-02X-12-03,"Extrusion 0 5/8"" - CMCA-02 - Coupe Interne SHOP 12"" - Dark Bronze",EXTRUSION,0.0,0,0,0,0,,,,,,,,431,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-02X-12-04,"Extrusion 0 5/8"" - CMCA-02 - Coupe Interne SHOP 12"" - Gold",EXTRUSION,94.0,0,0,0,0,,,,,,,,432,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-02X-14-02,"Extrusion 0 5/8"" - CMCA-02 - Coupe Interne SHOP 14"" - Light Bronze",EXTRUSION,0.0,0,0,0,0,,,,,,,,433,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-03S-10-01,"Extrusion 1 1/2"" - CMCA-03 - Standard 10,5' - Mill Finish",EXTRUSION,43.0,0,0,0,0,,,,,,,,434,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-03S-10-04,"Extrusion 1 1/2"" - CMCA-03 - Standard 10,5' - Gold",EXTRUSION,151.0,0,0,0,0,,,,,,,,435,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-03S-10-05,"Extrusion 1 1/2"" - CMCA-03 - Standard 10,5' - Champagne",EXTRUSION,6.0,0,0,0,0,,,,,,,,436,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-03S-21-01,"Extrusion 1 1/2"" - CMCA-03 - Standard 21,0' - Mill Finish",EXTRUSION,47.0,0,0,0,0,,,,,,,,437,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-03S-21-02,"Extrusion 1 1/2"" - CMCA-03 - Standard 21,0' - Light Bronze",EXTRUSION,149.0,0,0,0,0,,,,,,,,438,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-03S-21-03,"Extrusion 1 1/2"" - CMCA-03 - Standard 21,0' - Dark Bronze",EXTRUSION,12.0,0,0,0,0,,,,,,,,439,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-03S-21-06,"Extrusion 1 1/2"" - CMCA-03 - Standard 21,0' - Satin Clair",EXTRUSION,8.0,0,0,0,0,,,,,,,,440,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-03S-21-30,"Extrusion 1 1/2"" - CMCA-03 - Standard 21,0' - Bronze Antique",EXTRUSION,15.0,0,0,0,0,,,,,,,,441,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-04S-10-01,"Extrusion 1 1/2"" - CMCA-04 - Standard 10,5' - Mill Finish",EXTRUSION,250.0,0,0,0,0,,,,,,,,442,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-04S-10-03,"Extrusion 1 1/2"" - CMCA-04 - Standard 10,5' - Dark Bronze",EXTRUSION,106.0,0,0,0,0,,,,,,,,443,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-04S-10-04,"Extrusion 1 1/2"" - CMCA-04 - Standard 10,5' - Gold",EXTRUSION,199.0,0,0,0,0,,,,,,,,444,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-04S-10-05,"Extrusion 1 1/2"" - CMCA-04 - Standard 10,5' - Champagne",EXTRUSION,6.0,0,0,0,0,,,,,,,,445,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-04S-21-01,"Extrusion 1 1/2"" - CMCA-04 - Standard 21,0' - Mill Finish",EXTRUSION,231.0,0,0,0,0,,,,,,,,446,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-04S-21-02,"Extrusion 1 1/2"" - CMCA-04 - Standard 21,0' - Light Bronze",EXTRUSION,153.0,0,0,0,0,,,,,,,,447,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-04S-21-06,"Extrusion 1 1/2"" - CMCA-04 - Standard 21,0' - Satin Clair",EXTRUSION,72.0,0,0,0,0,,,,,,,,448,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-04S-21-30,"Extrusion 1 1/2"" - CMCA-04 - Standard 21,0' - Bronze Antique",EXTRUSION,17.0,0,0,0,0,,,,,,,,449,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-05M-12-02,"Extrusion 0 5/8"" - CMCA-05 - Machiné 12"" - Light Bronze",EXTRUSION,4909.0,0,0,0,0,,,,,,,,450,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-05M-12-03,"Extrusion 0 5/8"" - CMCA-05 - Machiné 12"" - Dark Bronze",EXTRUSION,169.0,0,0,0,0,,,,,,,,451,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-05M-12-04,"Extrusion 0 5/8"" - CMCA-05 - Machiné 12"" - Gold",EXTRUSION,0.0,0,0,0,0,,,,,,,,452,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-05M-12-06,"Extrusion 0 5/8"" - CMCA-05 - Machiné 12"" - Satin Clair",EXTRUSION,0.0,0,0,0,0,,,,,,,,453,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-05M-18-02,"Extrusion 0 5/8"" - CMCA-05 - Machiné 18"" - Light Bronze",EXTRUSION,91.0,0,0,0,0,,,,,,,,454,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-05S-10-01,"Extrusion 0 5/8"" - CMCA-05 - Standard 10,5' - Mill Finish",EXTRUSION,0.0,0,0,0,0,,,,,,,,455,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-05S-10-02,"Extrusion 0 5/8"" - CMCA-05 - Standard 10,5' - Light Bronze",EXTRUSION,813.0,0,0,0,0,,,,,,,,456,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-05S-10-03,"Extrusion 0 5/8"" - CMCA-05 - Standard 10,5' - Light Bronze",EXTRUSION,112.0,0,0,0,0,,,,,,,,457,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-05S-10-04,"Extrusion 0 5/8"" - CMCA-05 - Standard 10,5' - Gold",EXTRUSION,470.0,0,0,0,0,,,,,,,,458,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-05S-10-05,"Extrusion 0 5/8"" - CMCA-05 - Standard 10,5' - Champagne",EXTRUSION,2.0,0,0,0,0,,,,,,,,459,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-05S-10-06,"Extrusion 0 5/8"" - CMCA-05 - Standard 10,5' - Satin Clair",EXTRUSION,47.0,0,0,0,0,,,,,,,,460,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-05X-12-02,"Extrusion 0 5/8"" - CMCA-05 - Coupe Interne SHOP 12"" - Light Bronze",EXTRUSION,524.0,0,0,0,0,,,,,,,,461,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-05X-12-04,"Extrusion 0 5/8"" - CMCA-05 - Coupe Interne SHOP 12"" - Gold",EXTRUSION,4.0,0,0,0,0,,,,,,,,462,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-25M-12-01,"Extrusion 0 5/8"" - CMCA-25 - Machiné 12"" - Mill Finish",EXTRUSION,0.0,0,0,0,0,,,,,,,,463,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-25S-10-01,"Extrusion 0 5/8"" - CMCA-25 - Standard 10,5' - Mill Finish",EXTRUSION,935.0,0,0,0,0,,,,,,,,464,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-25S-10-21,"Extrusion 0 5/8"" - CMCA-25 - Standard 10,5' - Marbletech White Marble",EXTRUSION,38.0,0,0,0,0,,,,,,,,465,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-25S-10-24,"Extrusion 0 5/8"" - CMCA-25 - Standard 10,5' - Marbletech Arabescato",EXTRUSION,197.0,0,0,0,0,,,,,,,,466,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-25X-12-01,"Extrusion 0 5/8"" - CMCA-25 - Coupe Interne SHOP 12"" - Mill Finish",EXTRUSION,2213.0,0,0,0,0,,,,,,,,467,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-25X-24-01,"Extrusion 0 5/8"" - CMCA-25 - Coupe Interne SHOP 24"" - Mill Finish",EXTRUSION,0.0,0,0,0,0,,,,,,,,468,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
